ticker,cik,name,sic,simfin_industry_id,exchange,ipo_date,delist_date,capture_date
DBI,1319947,Designer Brands Inc.,5661,103002,NYSE,29/06/2005,31/12/9998,30/09/2015
DBRG,1679688,"DigitalBridge Group, Inc.",6798,999999,NYSE,27/06/2014,31/12/9998,30/09/2015
DBX,1467623,Dropbox Inc,7372,101003,NASDAQ,23/03/2018,31/12/9998,30/09/2018
DCI,29644,Donaldson Company Inc,3564,100001,NYSE,18/06/1987,31/12/9998,30/09/2015
DCP,1338065,DCP Midstream Partners LP Partnership LP,4922,107003,NYSE,06/12/2005,31/12/9998,30/09/2015
DCPH,1654151,Deciphera Pharmaceuticals Inc,2834,106002,NASDAQ,28/09/2017,31/12/9998,30/09/2017
DCT,1170991,Duck Creek Technologies Inc,6798,109001,NASDAQ,13/12/2006,31/12/9998,30/09/2015
DCT,1170991,DCT Industrial Trust Inc.,6798,999999,NASDAQ,13/12/2006,30/09/2020,30/09/2020
DCUA,715957,"DOMINION ENERGY, INC",4911,999999,NYSE,04/01/2016,01/04/2016,30/09/2016
DCUB,715957,"DOMINION ENERGY, INC",4911,999999,NYSE,04/01/2016,01/07/2016,30/09/2016
DCUC,715957,"DOMINION ENERGY, INC",4911,999999,NYSE,11/07/2014,03/07/2017,30/09/2017
DCUE,715957,"DOMINION ENERGY, INC",4911,999999,NYSE,12/06/2019,31/12/9998,30/09/2019
DD,1666700,"DuPont de Nemours, Inc.",9999,110001,NYSE,03/06/2019,31/12/9998,30/06/2019
DD,1666700,"DuPont de Nemours, Inc.",2821,110001,NYSE,03/08/2017,31/05/2019,31/05/2019
DDD,910638,3D Systems Corp,7372,101001,NYSE,05/11/1990,31/12/9998,30/09/2015
DDE,1162556,Dover Downs Gaming Entertainment Inc,7900,103015,NYSE,19/03/2002,28/03/2019,30/09/2019
DDOG,1561550,"Datadog, Inc.",7372,101003,NASDAQ,19/09/2019,31/12/9998,30/09/2019
DDS,28917,Dillards Inc,5311,103002,NYSE,30/06/1989,31/12/9998,30/09/2015
DDT,28917,"DILLARD'S, INC.",5311,999999,NYSE,14/10/1998,31/12/9998,30/09/2015
DE,315189,Deere & Company,3523,100009,NYSE,01/06/1972,31/12/9998,30/09/2015
DEA,1622194,Easterly Government Properties Inc,6798,109001,NYSE,06/02/2015,31/12/9998,30/09/2015
DEACU,1772757,Diamond Eagle Acquisition Corp. \ DE,7990,999999,NASDAQ,10/05/2019,23/04/2020,30/09/2020
DECK,910521,Deckers Outdoor Corp,3021,103004,NYSE,15/10/1993,31/12/9998,30/09/2015
DEI,1364250,Douglas Emmett Inc,9999,109002,NYSE,25/10/2006,31/12/9998,30/09/2015
DELL,1571996,Dell Technologies Inc Class C,3571,101001,NYSE,21/12/2018,31/12/9998,30/09/2019
DELL,1571996,Dell Technologies Inc,3571,101001,NASDAQ,17/08/1988,04/03/2015,30/09/2015
DEN,945764,DENBURY INC,1311,107002,NYSE,21/09/2020,31/12/9998,30/09/2020
DENN,852772,Dennys Corp,5812,103003,NASDAQ,08/01/1998,31/12/9998,30/09/2015
DERM,1557883,Dermira Inc,2834,106005,NASDAQ,03/10/2014,20/02/2020,30/09/2020
DEST,9000041,NVS,9999,103002,NVS,01/01/1900,01/01/1900,30/09/2015
DF,931336,NVS,9999,102002,NVS,01/01/1900,01/01/1900,30/09/2015
DFIN,1669811,Donnelley Financial Solutions Inc,7380,110005,NYSE,03/10/2016,31/12/9998,30/09/2017
DFS,1393612,Discover Financial Services,6141,104007,NYSE,14/06/2007,31/12/9998,30/09/2015
DFT,1407739,DuPont Fabros Technology Inc,6500,109001,NYSE,19/10/2007,28/09/2017,30/09/2017
DG,29534,Dollar General Corp,5331,102001,NYSE,13/11/2009,31/12/9998,30/09/2015
DGI,1208208,DigitalGlobe Inc,4899,108001,NYSE,14/05/2009,19/10/2017,30/09/2018
DGX,1022079,Quest Diagnostics Inc,8071,106001,NYSE,26/12/1996,31/12/9998,30/09/2015
DHC,1075415,DIVERSIFIED HEALTHCARE TRUST,6798,999999,NASDAQ,23/02/2000,31/12/9998,30/09/2015
DHCNI,1075415,DIVERSIFIED HEALTHCARE TRUST,6798,999999,NASDAQ,23/07/2012,31/12/9998,30/09/2015
DHCNL,1075415,DIVERSIFIED HEALTHCARE TRUST,6798,999999,NASDAQ,22/02/2016,31/12/9998,30/09/2016
DHI,882184,DR Horton Inc,1531,103013,NYSE,05/06/1992,31/12/9998,30/09/2015
DHR,313616,Danaher Corp,3823,106001,NYSE,05/11/1987,31/12/9998,30/09/2015
DHX,1393883,DICE HOLDINGS INC,7389,100011,NYSE,26/07/2007,31/12/9998,30/09/2015
DIN,49754,DineEquity Inc,5812,103003,NYSE,12/07/1991,31/12/9998,30/09/2015
DIOD,29002,Diodes Inc,3674,101004,NASDAQ,17/03/1992,31/12/9998,30/09/2015
DIS,1744489,The Walt Disney Company,7990,103001,NYSE,02/01/1962,31/12/9998,30/09/2015
DISCA,1437107,Discovery Communications Inc,4841,103001,NASDAQ,08/07/2005,31/12/9998,30/09/2015
DISCB,1437107,"Discovery, Inc.",4841,999999,NASDAQ,10/11/2005,31/12/9998,30/09/2015
DISCK,1437107,"Discovery, Inc.",4841,999999,NASDAQ,18/09/2008,31/12/9998,30/09/2015
DISH,1001082,DISH Network Corp,4841,108001,NASDAQ,21/06/1995,31/12/9998,30/09/2015
DISHR,1001082,DISH Network CORP,4841,999999,NASDAQ,25/11/2019,31/12/9998,30/09/2020
DK,1694426,Delek US Holdings Inc,2911,107001,NYSE,04/05/2006,31/12/9998,30/09/2015
DKNG,1772757,DraftKings Inc.,7990,103001,NASDAQ,25/07/2019,31/12/9998,30/09/2019
DKS,1089063,Dicks Sporting Goods Inc,5940,103002,NYSE,16/10/2002,31/12/9998,30/09/2015
DLB,1308547,Dolby Laboratories Inc,6794,103001,NYSE,17/02/2005,31/12/9998,30/09/2015
DLPH,1707092,Delphi Technologies PLC,3714,103005,NYSE,05/12/2017,31/12/9998,30/09/2018
DLPH,1707092,Delphi Technologies PLC,3714,103005,NYSE,05/12/2017,02/10/2020,30/09/2021
DLR,1297996,Digital Realty Trust Inc,6798,109001,NYSE,29/10/2004,31/12/9998,30/09/2015
DLTH,1649744,Duluth Holdings Inc,5600,103002,NASDAQ,20/11/2015,31/12/9998,30/09/2016
DLTR,935703,Dollar Tree Inc,5331,102001,NASDAQ,09/03/1995,31/12/9998,30/09/2015
DLX,27996,Deluxe Corp,2780,100002,NYSE,23/07/1987,31/12/9998,30/09/2015
DM,1603286,The Dolan Company,4922,107003,NYSE,15/10/2014,25/01/2019,31/03/2019
DM,1603286,"Dominion Energy Midstream Partners, LP",4922,107003,NYSE,03/05/2019,31/12/9998,30/06/2019
DMRC,1438231,Digimarc Corp,7373,101003,NASDAQ,02/12/1999,31/12/9998,30/09/2015
DNB,1115222,Dun & Bradstreet Holdings Inc,7320,100002,NYSE,10/06/1983,31/12/9998,30/09/2015
DNB,1115222,DUN & BRADSTREET CORP/NW,7320,100002,NYSE,10/06/1983,01/04/2021,30/09/2021
DNKN,1357204,Dunkin Brands Group Inc,5810,103003,NASDAQ,27/07/2011,31/12/9998,30/09/2015
DNKN,1357204,"DUNKIN' BRANDS GROUP, INC.",5810,103003,NASDAQ,27/07/2011,15/12/2020,30/09/2021
DNLI,1714899,Denali Therapeutics Inc,2836,106002,NASDAQ,08/12/2017,31/12/9998,30/09/2018
DNOW,1599617,NOW Inc,3533,107004,NYSE,20/05/2014,31/12/9998,30/09/2015
DNR,945764,Denbury Resources Inc,1311,107002,NYSE,06/09/1995,31/12/9998,30/09/2015
DNR,945764,DENBURY RESOURCES INC,1311,999999,NYSE,06/09/1995,30/07/2020,30/09/2020
DO,949039,Diamond Offshore Drilling Inc,1381,107006,NYSE,11/10/1995,31/12/9998,30/09/2015
DO,949039,"DIAMOND OFFSHORE DRILLING, INC.",1381,999999,NYSE,11/10/1995,28/04/2020,30/09/2020
DOC,1574540,Physicians Realty Trust,6798,109001,NYSE,19/07/2013,31/12/9998,30/09/2015
DOCU,1261333,DocuSign Inc,7372,101003,NASDAQ,27/04/2018,31/12/9998,30/09/2018
DOMO,1505952,Domo Inc,7372,101003,NASDAQ,29/06/2018,31/12/9998,30/09/2018
DOOR,893691,Masonite International Corp,2430,103004,NYSE,24/07/2009,31/12/9998,30/09/2015
DORM,868780,Dorman Products Inc,3714,103005,NASDAQ,12/03/1991,31/12/9998,30/09/2015
DOV,29905,Dover Corp,3530,100001,NYSE,01/07/1985,31/12/9998,30/09/2015
DOW,1751788,Dow Inc,2821,110001,NYSE,20/03/2019,31/12/9998,30/09/2019
DOW,1751788,DOW INC.,2821,110001,NYSE,01/06/1972,31/08/2017,30/09/2017
DPLO,1610092,Diplomat Pharmacy Inc,5912,106005,NYSE,10/10/2014,07/02/2020,30/09/2020
DPS,1418135,Dr Pepper Snapple Group Inc,9999,102005,NYSE,07/05/2008,09/07/2018,30/09/2018
DPZ,1286681,Dominos Pizza Inc,5140,103003,NYSE,13/07/2004,31/12/9998,30/09/2015
DRAD,707388,Digirad Corp,3845,106004,NASDAQ,10/06/2004,31/12/9998,30/09/2015
DRE,783280,Duke Realty Corp,6798,109001,NYSE,05/11/1987,31/12/9998,30/09/2015
DRH,1298946,Diamondrock Hospitality Company.,6798,109001,NYSE,26/05/2005,31/12/9998,30/09/2015
DRI,940944,Darden Restaurants Inc,5812,103003,NYSE,09/05/1995,31/12/9998,30/09/2015
DRNA,1399529,Dicerna Pharmaceuticals Inc,2834,106005,NASDAQ,30/01/2014,31/12/9998,30/09/2015
DRQ,1042893,DrilQuip Inc,3533,107004,NYSE,23/10/1997,31/12/9998,30/09/2015
DSPG,915778,DSP Group Inc,3674,101004,NASDAQ,14/02/1994,31/12/9998,30/09/2015
DST,714603,DST Systems Inc,7374,100002,NYSE,01/11/1995,17/04/2018,30/09/2018
DSW,1319947,NVS,9999,103002,NVS,01/01/1900,01/01/1900,30/09/2015
DT,1773383,"Dynatrace, Inc.",7372,101003,NYSE,01/08/2019,31/12/9998,30/09/2019
DTB,936340,DTE ENERGY CO,4911,999999,NYSE,07/10/2020,31/12/9998,30/09/2021
DTE,936340,DTE Energy Company,4911,105001,NYSE,02/01/1970,31/12/9998,30/09/2015
DTG,936340,DTE ENERGY CO,4911,999999,NYSE,29/11/2021,31/12/9998,30/09/2021
DTP,936340,DTE ENERGY CO,4911,999999,NYSE,30/10/2019,31/12/9998,30/09/2020
DTQ,936340,DTE ENERGY CO,4911,999999,NYSE,03/10/2012,21/10/2020,30/09/2021
DTRM,1090908,Determine Inc,7372,101003,NASDAQ,19/10/2015,14/06/2019,30/09/2019
DTW,936340,DTE ENERGY CO,4911,999999,NYSE,22/11/2017,31/12/9998,30/09/2018
DTY,936340,DTE ENERGY CO,4911,999999,NYSE,08/12/2016,31/12/9998,30/09/2017
DTZ,936340,DTE ENERGY CO,4911,999999,NYSE,07/12/2011,06/12/2016,30/09/2017
DUK,1326160,Duke Energy Corp,4931,105001,NYSE,06/04/1983,31/12/9998,30/09/2015
DUKB,1326160,Duke Energy CORP,4931,999999,NYSE,20/09/2018,31/12/9998,30/09/2018
DUKH,1326160,Duke Energy CORP,4931,999999,NYSE,16/01/2013,06/10/2021,30/11/2021
DVA,927066,DaVita Inc,8090,106011,NYSE,31/10/1995,31/12/9998,30/09/2015
DVAX,1029142,Dynavax Technologies Corp,2834,106002,NASDAQ,19/02/2004,31/12/9998,30/09/2015
DVMT,1571996,Dell Technologies Inc. Class V,9999,101003,NYSE,17/08/2016,27/12/2018,30/09/2019
DVN,1090012,Devon Energy Corp,1311,107002,NYSE,17/03/1992,31/12/9998,30/09/2015
DXC,1688568,DXC Technology Company,7374,100002,NYSE,01/02/2017,31/12/9998,30/09/2017
DXCM,1093557,DexCom Inc,3841,106001,NASDAQ,14/04/2005,31/12/9998,30/09/2015
DXLG,813298,Destination XL Group Inc,5651,103002,NASDAQ,25/02/1992,31/12/9998,30/09/2015
DXPE,1020710,DXP Enterprises Inc,5084,100005,NASDAQ,07/05/1998,31/12/9998,30/09/2015
DY,67215,Dycom Industries Inc,1623,100003,NYSE,24/09/1990,31/12/9998,30/09/2015
DYN,1379895,Dynegy Inc,4911,105002,NYSE,03/10/2012,09/04/2018,30/09/2018
DYN,1379895,DYNEGY INC.,4911,106002,NASDAQ,17/09/2020,31/12/9998,30/09/2020
DYNIQ,1379895,DYNEGY INC.,4911,999999,NYSE,06/07/2012,01/10/2012,30/09/2015
DYNT,720875,Dynatronics Corp,3845,106004,NASDAQ,25/04/1994,31/12/9998,30/09/2015
EA,712515,Electronic Arts Inc,7372,101003,NASDAQ,26/03/1990,31/12/9998,30/09/2015
EAF,931148,GrafTech International Ltd,3620,100001,NYSE,19/04/2018,31/12/9998,30/09/2018
EAT,703351,Brinker International Inc,5812,103003,NYSE,28/07/1989,31/12/9998,30/09/2015
EB,1475115,Eventbrite Inc Class A,7370,101003,NYSE,20/09/2018,31/12/9998,30/09/2018
EBAY,1065088,eBay Inc,7389,103002,NASDAQ,24/09/1998,31/12/9998,30/09/2015
EBF,33002,Ennis Inc,2761,100001,NYSE,24/09/1987,31/12/9998,30/09/2015
EBIX,814549,Ebix Inc,7373,101003,NASDAQ,26/03/1990,31/12/9998,30/09/2015
EBS,1367644,Emergent Biosolutions Inc,2834,106005,NYSE,15/11/2006,31/12/9998,30/09/2015
ECA,1157806,NVS,1311,107002,NVS,01/01/1900,01/01/1900,30/09/2015
ECHO,1426945,Echo Global Logistics Inc,4731,100010,NASDAQ,02/10/2009,31/12/9998,30/09/2015
ECL,31462,Ecolab Inc,2840,110001,NYSE,05/01/1988,31/12/9998,30/09/2015
ECOL,1783400,US Ecology Inc,4953,100004,NASDAQ,26/03/1990,31/12/9998,30/09/2015
ECPG,1084961,Encore Capital Group Inc,6153,999999,NASDAQ,09/07/1999,31/12/9998,30/09/2015
ECVT,1708035,Ecovyst Inc.,2800,999999,NYSE,03/08/2021,31/12/9998,03/08/2021
ECVT,1708035,Ecovyst Inc.,2800,999999,NYSE,29/09/2017,02/08/2021,02/08/2021
ECYT,1235007,Endocyte Inc,2834,106002,NASDAQ,04/02/2011,21/12/2018,30/09/2019
ED,1047862,Consolidated Edison Inc,4931,105001,NYSE,02/01/1970,31/12/9998,30/09/2015
EDIT,1650664,Editas Medicine Inc,2836,106002,NASDAQ,03/02/2016,31/12/9998,30/09/2016
EDR,1302343,Education Realty Trust Inc,6798,109001,NYSE,26/01/2005,15/10/2018,30/09/2019
EDR,1302343,"Education Realty Trust, Inc.",6798,999999,NYSE,28/04/2021,31/12/9998,30/09/2021
EE,31978,El Paso Electric Company,4911,105001,NYSE,07/07/1989,31/12/9998,30/09/2015
EE,31978,EL PASO ELECTRIC CO /TX/,4911,105001,NYSE,07/07/1989,29/07/2020,30/09/2020
EEFT,1029199,Euronet Worldwide Inc,6099,100002,NASDAQ,07/03/1997,31/12/9998,30/09/2015
EEP,880285,Enbridge Energy Partners L.P.,4610,107003,NYSE,20/12/1991,20/12/2018,30/09/2019
EEQ,1173911,Enbridge Energy Management LLC,1311,107002,NYSE,11/10/2002,20/12/2018,30/09/2019
EFH,9000046,NVS,9999,100001,NVS,01/01/1900,01/01/1900,30/09/2015
EFII,867374,Electronics For Imaging Inc,3576,101001,NASDAQ,02/10/1992,23/07/2019,30/09/2019
EFOI,924168,Energy Focus Inc,3640,103004,NASDAQ,21/07/2014,31/12/9998,30/09/2015
EFSC,1025835,Enterprise Financial Services Corp,6022,104002,NASDAQ,15/07/2003,31/12/9998,30/09/2015
EFX,33185,Equifax Inc,7320,100002,NYSE,27/03/1986,31/12/9998,30/09/2015
EGAN,1066194,eGain Corp,7372,101003,NASDAQ,23/09/1999,31/12/9998,30/09/2015
EGBN,1050441,Eagle Bancorp Inc MD,6022,104002,NASDAQ,14/07/1999,31/12/9998,30/09/2015
EGHT,1023731,8x8 Inc,7374,101003,NYSE,02/07/1997,31/12/9998,30/09/2015
EGN,277595,Energen Corp,1311,107002,NYSE,19/07/1984,29/11/2018,30/09/2019
EGOV,1065332,NIC Inc,7389,100002,NASDAQ,15/07/1999,31/12/9998,30/09/2015
EGP,49600,Eastgroup Properties Inc,6798,109001,NYSE,17/03/1992,31/12/9998,30/09/2015
EGRX,827871,Eagle Pharmaceuticals Inc,2834,106005,NASDAQ,12/02/2014,31/12/9998,30/09/2015
EGY,894627,VAALCO Energy Inc,1311,107002,NYSE,29/01/1993,31/12/9998,30/09/2015
EHC,785161,Encompass Health Corp,8060,106011,NYSE,29/12/2017,31/12/9998,30/09/2018
EHTH,1333493,eHealth Inc,6411,104005,NASDAQ,20/10/2006,31/12/9998,30/09/2015
EIG,1379041,Employers Holdings Inc,6331,104006,NYSE,31/01/2007,31/12/9998,30/09/2015
EIGI,1237746,Endurance International Group Hldgs Inc,7372,101003,NASDAQ,25/10/2013,31/12/9998,30/09/2015
EIGI,1237746,"Endurance International Group Holdings, Inc.",7372,101003,NASDAQ,25/10/2013,10/02/2021,30/09/2021
EIX,827052,Edison International,4911,105001,NYSE,02/01/1980,31/12/9998,30/09/2015
EL,1001250,Estee Lauder Cos. Inc Class A,2844,102002,NYSE,17/11/1995,31/12/9998,30/09/2015
ELAN,1739104,Elanco Animal Health Inc,2834,106005,NYSE,20/09/2018,31/12/9998,30/09/2018
ELAT,1739104,Elanco Animal Health Inc,2834,999999,NYSE,23/01/2020,31/12/9998,30/09/2020
ELGX,1013606,NVS,3841,106004,NVS,01/01/1900,01/01/1900,30/09/2015
ELLI,1122388,Ellie Mae Inc,7372,101003,NYSE,15/04/2011,17/04/2019,30/09/2019
ELMD,1488917,Electromed Inc,3845,106004,NYSE,13/08/2010,31/12/9998,30/09/2015
ELNK,1102541,EarthLink Inc,7370,101002,NASDAQ,02/01/2001,08/03/2017,30/09/2017
ELS,895417,Equity LifeStyle Properties Inc,6798,109001,NYSE,25/02/1993,31/12/9998,30/09/2015
ELY,837465,Callaway Golf Company.,3949,103015,NYSE,28/02/1992,31/12/9998,30/09/2015
EMC,790070,EMC Corp,9999,101001,NYSE,16/12/1988,15/09/2016,30/09/2016
EME,105634,Emcor Group Inc,1731,100003,NYSE,28/12/1995,31/12/9998,30/09/2015
EMN,915389,Eastman Chemical Company,2821,110001,NYSE,14/12/1993,31/12/9998,30/09/2015
EMR,32604,Emerson Electric Company,3600,100001,NYSE,01/06/1972,31/12/9998,30/09/2015
ENB,895728,Enbridge Inc USA,4610,107003,NYSE,27/03/1990,31/12/9998,30/09/2015
ENBA,895728,ENBRIDGE INC,4610,999999,NYSE,25/04/2018,31/12/9998,30/09/2018
ENBL,1591763,Enable Midstream Partners LP,4922,107003,NYSE,11/04/2014,31/12/9998,30/09/2015
ENBL,1591763,"Enable Midstream Partners, LP",4922,107003,NYSE,11/04/2014,02/12/2021,15/12/2021
ENDP,1593034,Endo Health Solutions Inc,2834,106005,NASDAQ,18/07/2000,31/12/9998,30/09/2015
ENDP_old,1593034,NVS,9999,106005,NVS,01/01/1900,01/01/1900,30/09/2015
ENG,933738,ENGlobal Corp,8711,100003,NASDAQ,09/05/1997,31/12/9998,30/09/2015
ENH,1179755,Endurance Specialty Holdings Ltd,6331,104006,NYSE,28/02/2003,05/04/2017,30/09/2017
ENLC,1592000,EnLink Midstream LLC,4922,107003,NYSE,13/01/2004,31/12/9998,30/09/2015
ENLK,1179060,EnLink Midstream Partners LP,4922,107003,NYSE,25/02/2003,25/01/2019,30/09/2019
ENPH,1463101,"Enphase Energy, Inc.",3674,101004,NASDAQ,30/03/2012,31/12/9998,30/09/2015
ENR,1632790,Energizer Holdings Inc,3690,101001,NYSE,27/03/2000,31/12/9998,30/09/2015
ENS,1289308,EnerSys,5063,101001,NYSE,02/08/2004,31/12/9998,30/09/2015
ENSG,1125376,The Ensign Group Inc,8051,999999,NASDAQ,09/11/2007,31/12/9998,30/09/2015
ENTA,1177648,Enanta Pharmaceuticals Inc,2834,106005,NASDAQ,21/03/2013,31/12/9998,30/09/2015
ENTG,1101302,Entegris Inc,3089,102002,NASDAQ,11/07/2000,31/12/9998,30/09/2015
ENV,1337619,Envestnet Inc,7389,101003,NYSE,29/07/2010,31/12/9998,30/09/2015
ENVA,1529864,Enova International Inc,6141,104007,NYSE,13/11/2014,31/12/9998,30/09/2015
EOG,821189,EOG Resources Inc,1311,107002,NYSE,04/10/1989,31/12/9998,30/09/2015
EPAC,6955,ACTUANT CORP,9999,999999,NYSE,24/07/2000,31/12/9998,30/09/2015
EPAM,1352010,EPAM Systems Inc,7371,100002,NYSE,08/02/2012,31/12/9998,30/09/2015
EPAY,1073349,Bottomline Technologies Delaware Inc,7372,101003,NASDAQ,12/02/1999,31/12/9998,30/09/2015
EPC,1096752,Edgewell Personal Care Company,2844,102002,NYSE,27/03/2000,31/12/9998,30/09/2015
EPD,1061219,Enterprise Products Partners L P,4922,107003,NYSE,28/07/1998,31/12/9998,30/09/2015
EPE,9000048,NVS,9999,107002,NVS,01/01/1900,01/01/1900,30/09/2015
EPM,1006655,Evolution Petroleum Corp,1311,107002,NYSE,13/01/1997,31/12/9998,30/09/2015
EPR,1045450,EPR Properties,6798,109001,NYSE,18/11/1997,31/12/9998,30/09/2015
EPRT,1728951,Essential Properties Realty Trust Inc,6798,109001,NYSE,21/06/2018,31/12/9998,30/09/2018
EPZM,1571498,Epizyme Inc,2834,106002,NASDAQ,31/05/2013,31/12/9998,30/09/2015
EQC,803649,Equity Commonwealth,6798,109001,NYSE,05/01/1988,31/12/9998,30/09/2015
EQCO,803649,Equity Commonwealth,6798,999999,NYSE,30/07/2012,05/06/2018,30/09/2018
EQGP,1632933,EQT GP Holdings LP,4922,107003,NYSE,12/05/2015,18/01/2019,30/09/2019
EQH,1333986,"Equitable Holdings, Inc.",6411,999999,NYSE,10/05/2018,31/12/9998,30/09/2018
EQIX,1101239,Equinix Inc,6798,109001,NASDAQ,11/08/2000,31/12/9998,30/09/2015
EQM,1540947,EQT Midstream Partners LP,4922,107003,NYSE,27/06/2012,16/06/2020,30/09/2020
EQR,906107,Equity Residential,6798,109001,NYSE,12/08/1993,31/12/9998,30/09/2015
EQT,33213,EQT Corp,1311,107002,NYSE,05/11/1987,31/12/9998,30/09/2015
EQY,1042810,Equity One Inc,6798,109001,NYSE,04/01/2016,09/03/2017,30/09/2017
ERI,1590895,NVS,7011,103015,NVS,01/01/1900,01/01/1900,30/09/2015
ERIE,922621,Erie Indemnity Company,6411,104003,NASDAQ,02/10/1995,31/12/9998,30/09/2015
ERS,1019272,Empire Resources Inc,5051,110007,NASDAQ,02/01/2003,09/05/2017,30/09/2017
ES,72741,Eversource Energy,4911,105001,NYSE,29/08/1984,31/12/9998,30/09/2015
ES_old,72741,NVS,9999,105001,NVS,01/01/1900,01/01/1900,30/09/2015
ESBA,1553079,"Empire State Realty OP, L.P.",6798,999999,NYSE ARCA,02/10/2013,31/12/9998,30/09/2015
ESCA,33488,Escalade Inc,3949,103015,NASDAQ,25/02/1992,31/12/9998,30/09/2015
ESDI,9000050,Eastside Distilling Inc,9999,102004,NASDAQ,18/10/2016,03/01/2018,30/09/2018
ESE,866706,Esco Technologies Inc,3669,101005,NYSE,01/10/1990,31/12/9998,30/09/2015
ESGR,1363829,Enstar Group Ltd,6331,104006,NASDAQ,09/05/1997,31/12/9998,30/09/2015
ESGRO,1363829,Enstar Group LTD,6331,999999,NASDAQ,14/11/2018,31/12/9998,30/09/2019
ESGRP,1363829,Enstar Group LTD,6331,999999,NASDAQ,20/06/2018,31/12/9998,30/09/2018
ESI,1590714,Element Solutions Inc,2890,110001,NYSE,22/10/2013,31/12/9998,30/09/2015
ESI,1590714,Element Solutions Inc,2890,110001,NYSE,31/01/2019,31/01/2019,30/09/2019
ESL,33619,Esterline Technologies Corp,3823,100008,NYSE,03/05/1973,14/03/2019,30/09/2019
ESND,355999,Essendant Inc,5110,999999,NASDAQ,26/03/1990,31/01/2019,30/09/2019
ESNT,1448893,Essent Group Ltd,6351,104013,NYSE,31/10/2013,31/12/9998,30/09/2015
ESP,33533,Espey Manufacturing Electronics Corp,3679,101001,NYSE,17/03/1992,31/12/9998,30/09/2015
ESPR,1434868,Esperion Therapeutics Inc,2834,106005,NASDAQ,26/06/2013,31/12/9998,30/09/2015
ESRT,1541401,Empire State Realty Trust Inc Class A,6798,109001,NYSE,02/10/2013,31/12/9998,30/09/2015
ESRX,1532063,Express Scripts Holding Company,5912,106006,NASDAQ,09/06/1992,20/12/2018,30/09/2019
ESS,920522,Essex Property Trust Inc,6798,109001,NYSE,07/06/1994,31/12/9998,30/09/2015
ESTC,1707753,Elastic N.V.,7372,101003,NYSE,05/10/2018,31/12/9998,30/09/2019
ESV,314808,NVS,9999,107006,NVS,01/01/1900,01/01/1900,30/09/2015
ET,1276187,Energy Transfer LP,4922,107003,NYSE,17/10/2018,31/12/9998,30/09/2019
ETEC,9000052,NVS,9999,100001,NVS,01/01/1900,01/01/1900,30/09/2015
ETFC,1015780,E TRADE Financial Corp,6035,104003,NASDAQ,16/08/1996,31/12/9998,30/09/2015
ETFC,1015780,E TRADE FINANCIAL CORP,6035,104003,NASDAQ,16/08/1996,02/10/2020,30/09/2021
ETH,896156,Ethan Allen Interiors Inc,2511,999999,NYSE,16/03/1993,31/12/9998,30/09/2015
ETM,1067837,Entercom Communications Corp Class A,4832,103001,NYSE,29/01/1999,31/12/9998,30/09/2015
ETN,1551182,Eaton Corporation PLC,3590,100001,NYSE,01/06/1972,31/12/9998,30/09/2015
ETP,1161154,"Energy Transfer Operating, L.P.",4610,107003,NYSE,05/02/2002,19/10/2018,30/09/2019
ETR,65984,Entergy Corp,4911,105001,NYSE,01/06/1972,31/12/9998,30/09/2015
ETRN,1747009,Equitrans Midstream Corp,4922,107003,NYSE,31/10/2018,31/12/9998,30/09/2019
ETSY,1370637,ETSY INC,7389,103002,NASDAQ,16/04/2015,31/12/9998,30/09/2015
EV,350797,Eaton Vance Corp,6282,104001,NYSE,27/03/1990,31/12/9998,30/09/2015
EVA,1592057,Enviva Partners LP,2400,110002,NYSE,29/04/2015,31/12/9998,30/09/2015
EVBG,1437352,Everbridge Inc,7372,101003,NASDAQ,16/09/2016,31/12/9998,30/09/2016
EVC,1109116,Entravision Communication,4833,103001,NYSE,02/08/2000,31/12/9998,30/09/2015
EVH,1628908,Evolent Health Inc,8741,101003,NYSE,05/06/2015,31/12/9998,30/09/2015
EVHC,1678531,Envision Healthcare Holdings Inc,8011,999999,NYSE,14/08/2013,14/12/2018,30/09/2019
EVI,65312,Envirostar Inc,7200,103020,NYSE,27/03/1990,31/12/9998,30/09/2015
EVLO,1694665,Evelo Biosciences Inc,2834,106002,NASDAQ,08/05/2018,31/12/9998,30/09/2018
EVOP,1704596,EVO Payments Inc Class A,7389,100002,NASDAQ,23/05/2018,31/12/9998,30/09/2018
EVR,1360901,Evercore Partners Inc,6282,104002,NYSE,14/08/2006,31/12/9998,30/09/2015
EVRG,1711269,Evergy Inc,4931,105001,NYSE,04/06/2018,31/12/9998,30/09/2018
EVRI,1318568,Everi Holdings Inc,6199,104007,NYSE,24/08/2015,31/12/9998,30/09/2015
EVTC,1559865,Evertec Inc,7374,100002,NYSE,12/04/2013,31/12/9998,30/09/2015
EW,1099800,Edwards Lifesciences Corp,3842,106004,NYSE,27/03/2000,31/12/9998,30/09/2015
EWBC,1069157,East West Bancorp Inc,6022,104002,NASDAQ,03/02/1999,31/12/9998,30/09/2015
EXA,890264,Exa Corp,7372,101003,NASDAQ,28/06/2012,17/11/2017,30/09/2018
EXAS,1124140,EXACT Sciences Corp,8731,106001,NASDAQ,01/02/2001,31/12/9998,30/09/2015
EXC,1109357,Exelon Corp,4931,105001,NASDAQ,02/01/1980,31/12/9998,30/09/2015
